feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53
-0.022698002,1.5730904,1.9275118,2.3460999,0.17999436,0.30775115,2.1698098,2.4988437,-0.259507,-0.35065615,1.2755435,1.6359352,-0.7074755,-0.79713595,1.4268624,-0.9978105,0.63350683,0.7586951,0.052853607,0.009071108,-0.72557443,-0.8914532,2.399868,2.6723459,-0.259507,-0.35065615,1.2755435,1.6359352,-0.7074755,-0.79713595,1.4598023,1.896122,0.0,0.0,0.0,0.0,0.0,0.0,2.290896,2.4358375,-0.10913778,-0.034913708,2.2382014,2.2675204,-0.5134729,-0.5810748,2.2780366,2.4264076,0.87140685,0.63945335,1.9653598,1.5045989,0.61229134,0.3382706
-3.0602167,1.1172305,0.92498374,1.4027241,0.81193143,0.30775115,1.3288804,2.4988437,0.24567941,0.28308368,0.72950304,1.602354,-1.5055492,-2.086198,-0.101813346,-0.9978105,-0.6715053,-0.69659585,-0.541862,-0.1378142,-1.108509,-1.7119012,1.1258117,2.3767118,0.24567941,0.28308368,0.72950304,1.602354,-1.5055492,-2.086198,1.1577263,2.47089,0.0,0.0,0.0,0.0,0.0,0.0,1.3296708,1.8378168,0.54667157,-0.049943075,1.2762254,1.6866083,-0.49196714,-0.3970006,2.1385603,2.0221276,-0.48623234,0.058136925,1.450922,1.5074091,0.758368,1.4101938
0.38046136,-0.0009770787,-0.37094438,-0.6577501,-0.0052824314,0.30775115,-0.63085824,-0.7210451,-0.57159334,0.19764686,-0.32107165,-0.8335816,-0.29396662,-0.260097,-0.80766034,-0.92512006,1.7258706,-0.47380865,0.4044648,-0.70191014,-0.6523849,-0.45751232,-0.21505874,-0.65607363,-0.57159334,0.19764686,-0.32107165,-0.8335816,-0.29396662,-0.260097,-0.023147924,-0.6290815,0.0,0.0,0.0,0.0,0.0,0.0,-0.584111,-0.54241174,0.16555098,0.23064189,-0.53416246,-0.48030713,-0.23671404,-0.20959306,-0.5106515,-0.21944106,0.09095225,-0.054453444,-0.53886944,-0.36323956,-0.28043848,-0.22691193
-0.14144762,0.08642919,-0.59538674,-0.6312318,0.8377678,-0.7985183,-0.59783196,-0.6411992,0.24567941,0.28308368,-0.42915,-0.63678896,-0.7258051,-0.58809817,-0.7024018,-0.16818665,-0.6715053,-0.69659585,-0.07333101,-0.14716862,-0.8919575,-0.7434264,-0.5887755,-0.6204069,0.24567941,0.28308368,-0.42915,-0.63678896,-0.7258051,-0.58809817,-0.7167097,-0.90204906,0.0,0.0,0.0,0.0,0.0,0.0,-0.5474228,-0.5818782,0.38874912,-0.09590718,-0.50455016,-0.6198168,-0.13112684,-0.094308004,-0.6392488,-0.81627136,-0.20014374,0.087306276,-0.30441746,-0.5912636,-0.28541425,-0.11056036
-0.35435092,0.051978916,-0.56976444,-0.6577501,0.3688713,0.05997894,-0.62071955,-0.7206425,-0.057334844,0.039805934,-0.51888233,-0.66384655,0.051231906,-0.121543854,-0.79689014,-0.91003084,0.7614497,0.60332936,-0.072103016,-0.40655774,0.09648765,-0.09343318,-0.51187974,-0.6567445,-0.057334844,0.039805934,-0.51888233,-0.66384655,0.051231906,-0.121543854,-0.45893717,-0.64452183,0.0,0.0,0.0,0.0,0.0,0.0,-0.6596527,-0.67814577,0.04563834,0.31973222,-0.68479943,-0.71036273,-0.01738729,0.014436455,-0.66465545,-0.6325512,-0.12684144,-0.4082555,-0.6220231,-0.73179626,-0.37760383,-0.24202548
-0.02226014,-0.21157862,-0.5924203,-0.6577501,0.45601422,0.30775115,-0.63934946,-0.713374,-0.105604485,0.17291513,-0.6058221,-0.7511687,-0.5010787,-0.3864436,-0.812288,-0.8995095,0.8967727,-0.076909326,-0.3573745,-0.4395533,-0.26680043,-0.20389834,-0.56882495,-0.65318584,-0.105604485,0.17291513,-0.6058221,-0.7511687,-0.5010787,-0.3864436,-0.60290813,-0.74938005,0.0,0.0,0.0,0.0,0.0,0.0,-0.63993937,-0.6789117,0.07293927,-0.18042244,-0.6246746,-0.6550806,0.2839216,0.31606442,-0.702364,-0.69708115,-0.194607,-0.11005533,-0.51422995,-0.53757554,-0.045419067,0.09459854
0.26641813,0.5295702,0.2272146,0.39106023,0.13099736,0.10317401,0.5295939,0.54751,0.1168133,0.13661873,0.72850895,0.5880069,0.07676568,0.15674274,1.1520188,1.4458631,-0.12611188,-0.069985665,1.3675994,0.17059761,0.06966622,0.18333644,0.5530213,0.546453,0.1168133,0.13661873,0.72850895,0.5880069,0.07676568,0.15674274,0.5519458,0.6688854,0.0,0.0,0.0,0.0,0.0,0.0,0.3561836,0.56340003,-0.46864873,-0.12141553,0.36074626,0.49662396,-0.25502312,-0.29836154,0.37757716,0.50050694,0.27107978,0.33008996,0.24665071,0.12691624,0.09895,0.058558498
0.06652025,0.08141105,0.6684285,0.7217004,-0.21144415,0.30775115,0.8914161,0.8639,0.12910838,-0.1473284,0.44822794,0.3835469,-0.0034858596,0.04678217,1.3457611,1.5468565,-0.131943,0.76509553,0.4692806,0.27886844,0.303016,0.487581,0.5465074,0.611212,0.12910838,-0.1473284,0.44822794,0.3835469,-0.0034858596,0.04678217,0.6333815,0.5228103,0.0,0.0,0.0,0.0,0.0,0.0,0.9269731,0.8663806,-0.044832762,0.06578303,0.88551587,0.83493537,-0.14059785,-0.1395298,0.94545865,0.92395335,0.14869879,0.054120816,0.819706,0.7161853,0.22684337,0.17237122
-0.21435967,-0.074633524,-1.0610354,-0.6577501,-0.19546212,0.30775115,-0.6628155,-0.7117333,0.24567941,0.28308368,-0.5159298,-0.6970567,-0.7681592,-0.710172,-0.8814496,-0.86544406,-0.6715053,-0.69659585,-0.025456928,-0.56417775,-0.86600226,-0.9376793,-0.47490865,-0.629546,0.24567941,0.28308368,-0.5159298,-0.6970567,-0.7681592,-0.710172,-0.31574315,-0.5629604,0.0,0.0,0.0,0.0,0.0,0.0,-0.62868196,-0.63867885,0.20111662,0.10619644,-0.74969995,-0.767058,-0.7886096,-0.7913161,-0.62532115,-0.7157338,-0.48230872,-0.5570046,-0.8281957,-0.8092398,-1.0999533,-0.8374739
-1.028973,1.6544088,-1.2646879,-0.6577501,0.17463468,0.30775115,-0.6251895,-0.72968215,0.24567941,0.28308368,-0.11724678,-0.25107527,-0.19458224,-0.82873833,-0.8134463,-0.9978105,-0.6715053,-0.69659585,0.32093427,-0.21924223,-0.6379411,-1.3249694,-0.28226936,-0.62707067,0.24567941,0.28308368,-0.11724678,-0.25107527,-0.19458224,-0.82873833,-0.4175022,-0.7941001,0.0,0.0,0.0,0.0,0.0,0.0,-0.6223549,-0.7466777,-0.41780218,0.81675047,-0.4549315,-0.6715498,-0.5063217,-0.4466687,-0.4819477,-0.9622896,-0.35178566,-0.8333236,0.49643376,-0.6291682,-0.9833093,-0.6275647
0.1658824,0.31272185,0.16871653,0.32422093,-0.57898474,-0.011461038,0.2927796,0.28517458,0.24567941,0.28308368,0.28388685,0.12564348,-0.3482906,-0.25570855,0.99120307,1.3515934,-0.6715053,-0.69659585,0.84983116,0.20183198,-0.65680736,-0.67264694,0.13324705,0.14467429,0.24567941,0.28308368,0.28388685,0.12564348,-0.3482906,-0.25570855,0.20934372,0.15265055,0.0,0.0,0.0,0.0,0.0,0.0,0.2571556,0.26419634,0.32783443,0.15904652,0.12618034,0.14076696,-0.69680727,-0.6817217,0.16396916,0.14202358,-0.02216748,0.10795988,-0.09410678,-0.05066111,-0.45057595,-0.63583165
0.0893682,-0.21244253,-0.6744435,-0.6577501,-0.38211608,-0.37748298,-0.6386079,-0.72367257,0.053635336,0.14291611,-0.4845842,-0.6628979,-0.13982268,-0.1537726,-0.81997794,-0.9473063,0.34300452,-0.063206345,0.36075574,-0.34226885,-0.22795688,-0.34379667,-0.5297446,-0.66354346,0.053635336,0.14291611,-0.4845842,-0.6628979,-0.13982268,-0.1537726,-0.48403022,-0.6654637,0.0,0.0,0.0,0.0,0.0,0.0,-0.6501623,-0.6406781,-0.051838495,-0.021101374,-0.67303866,-0.6465034,-0.15037769,-0.13950013,-0.6736774,-0.6364252,-0.17465506,-0.075905815,-0.6559112,-0.52342,-0.4296175,-0.47084484
-0.48255658,-0.3529413,-0.22198711,-0.6577501,0.47930723,0.30775115,-0.6119084,-0.72172695,-0.45688838,0.28308368,-0.9015662,-0.72912586,0.072607346,-0.5193164,-0.76363975,-0.9278453,1.5512761,-0.69659585,-1.1450343,-0.48850635,0.5376415,-0.17412026,-0.6349518,-0.70294327,-0.45688838,0.28308368,-0.9015662,-0.72912586,0.072607346,-0.5193164,-0.7870529,-0.6834305,0.0,0.0,0.0,0.0,0.0,0.0,-0.5398721,-0.5637621,-0.31068543,0.2363445,-0.40382922,-0.4128142,0.9724857,0.96842545,-0.5520662,-0.58291924,0.5065227,-0.16799279,-0.25314942,-0.16820985,0.32621023,0.4691982
0.17146403,0.013891793,0.29840052,0.44677326,-0.4474462,0.14227475,0.12097697,0.63476765,-0.24000901,-0.46598077,-0.03481762,0.3310701,-0.45447752,-0.46434754,0.17692381,1.5026294,0.45857167,1.4856993,-0.14096059,0.16565938,-0.1573231,-0.46840054,-0.045922164,0.5948788,-0.24000901,-0.46598077,-0.03481762,0.3310701,-0.45447752,-0.46434754,-0.18723448,0.5396201,0.0,0.0,0.0,0.0,0.0,0.0,0.54663825,0.6338323,0.053364515,-0.28585085,0.58651555,0.63786536,-0.11962054,-0.03283664,0.63572943,0.80619556,0.023004603,0.24326135,0.56652033,0.56459385,0.10194869,0.26632947
-0.029577352,0.20365964,0.12137057,0.020815015,-0.5304692,-0.29741108,0.029093932,0.06768365,-0.031388633,-0.17517507,0.024428852,0.21325168,-0.41524887,-0.6263736,0.4884608,1.1999573,0.62140495,0.89527905,0.107408255,0.84565276,-0.32212088,-0.39755037,0.14115335,0.34821498,-0.031388633,-0.17517507,0.024428852,0.21325168,-0.41524887,-0.6263736,0.2096014,0.354288,0.0,0.0,0.0,0.0,0.0,0.0,0.13970801,0.11592572,-0.17740005,-0.14725544,0.08782799,0.067631796,-0.33864728,-0.36810717,0.2013196,0.17496613,0.21852498,0.20489657,0.14387059,0.12030857,-0.20008081,-0.3048138
-0.31746393,0.14302607,-0.6417183,-0.6577501,-0.32134062,-0.039129943,-0.6308308,-0.72225285,-0.09369656,0.28308368,-0.82761794,-0.7819728,-0.6489422,-0.48945206,-0.8043132,-0.93592495,0.8733691,-0.69659585,-1.0311244,-0.71111304,-0.03875659,0.054246858,-0.58591783,-0.56150717,-0.09369656,0.28308368,-0.82761794,-0.7819728,-0.6489422,-0.48945206,-0.6046978,-0.40954667,0.0,0.0,0.0,0.0,0.0,0.0,-0.71560043,-0.76694,-0.10464349,0.36501336,-0.8963127,-0.88041675,-0.052549582,0.037721515,-0.7386035,-0.85694045,-0.048817787,-0.19726956,-1.0165076,-0.71688646,-0.6344721,-0.46513578
-2.0691557,0.36595362,1.5254352,1.7032266,0.1112666,0.30775115,1.78429,2.1177084,0.1456357,0.1575821,1.2565311,1.4959897,-0.2308537,0.009197241,1.2267146,0.55981237,-0.4130695,-0.4083998,0.0564115,0.09609944,0.35003537,1.1385005,0.9024355,1.2253402,0.1456357,0.1575821,1.2565311,1.4959897,-0.2308537,0.009197241,1.2066321,1.8247397,0.0,0.0,0.0,0.0,0.0,0.0,2.0419786,2.1369295,0.3118756,-0.37895128,1.9885393,2.0965202,-0.3364566,-0.45050478,1.9559112,1.8382791,-0.036922634,0.7203067,1.6160345,1.522589,0.8894868,0.71481633
-0.11339704,1.1805694,1.9611092,2.3777149,-0.31794283,0.30775115,1.8613768,2.112866,-0.30421072,-0.4067355,0.970057,1.2121441,-0.66273147,-0.6761276,1.4806659,0.1272461,0.7489868,0.88747317,0.31048933,0.3052747,-0.6996844,-0.7397159,1.0232434,1.5709214,-0.30421072,-0.4067355,0.970057,1.2121441,-0.66273147,-0.6761276,1.4182622,1.6630887,0.0,0.0,0.0,0.0,0.0,0.0,2.6117506,2.492172,0.3904448,0.61234814,2.534892,2.4915054,-0.11005687,-0.19411539,2.5194657,2.1749465,0.25409687,0.055840224,2.1060276,2.3689413,1.9110404,1.2694523
1.0022707,2.191587,-1.2646879,-0.6577501,0.09497258,0.30775115,-0.703363,-0.72968215,0.24567941,0.28308368,0.22274902,1.4170111,0.5460771,-0.6982814,-0.9395814,-0.9978105,-0.6715053,-0.69659585,0.1356931,1.8152132,0.07804218,-0.82982886,-0.2257978,0.71131116,0.24567941,0.28308368,0.22274902,1.4170111,0.5460771,-0.6982814,-0.39364767,0.60964584,0.0,0.0,0.0,0.0,0.0,0.0,-0.7751496,-0.9098537,1.1939766,2.0033402,-0.7287451,-0.5442989,-0.20269588,-0.22804378,-0.8337533,-1.4028635,-1.2705052,-2.3237023,-0.7530908,0.11046952,-1.1172788,-0.85874075
0.3890442,-0.28843674,-0.8357913,-0.57776594,-0.5175312,0.2897423,-0.56573045,-0.5981078,0.22806019,0.2757161,-0.7965122,-0.63417715,-0.33088043,-0.53152865,-0.5283927,-0.020768588,-0.5533705,-0.66560566,-0.93753475,-0.1828562,-0.65808445,-1.0378577,-0.6460566,-0.64364773,0.22806019,0.2757161,-0.7965122,-0.63417715,-0.33088043,-0.53152865,-0.7546619,-0.7269289,0.0,0.0,0.0,0.0,0.0,0.0,-0.6234392,-0.660652,0.019071655,0.021304382,-0.7273759,-0.7579424,-0.25745195,-0.1958455,-0.6308842,-0.73430794,-0.038964603,-0.1669493,-0.7064273,-0.7048145,-0.5657566,-0.4717537
-1.028973,0.3734454,-0.26209098,-0.6577501,-0.16035463,0.30775115,-0.6213459,-0.72968215,0.24567941,0.28308368,0.20782289,-0.28503612,-0.045738213,-0.15721966,-0.80442524,-0.9978105,-0.6715053,-0.69659585,1.0643263,-0.18214676,-0.13235594,-0.41693366,-0.6246745,-0.8746152,0.24567941,0.28308368,0.20782289,-0.28503612,-0.045738213,-0.15721966,-0.66467947,-1.0757113,0.0,0.0,0.0,0.0,0.0,0.0,-0.7076239,-0.71880275,-0.643803,0.43077698,-0.66331035,-0.7247373,-0.1661368,0.004761718,-0.7894296,-0.85548276,0.5695858,-0.5594843,-0.574648,-0.34940645,-0.34920257,-0.10561072
0.73713243,-0.16236183,-0.13147622,-0.12902617,0.14840832,-0.06356424,-0.06801278,-0.09962578,0.17759894,-0.05030967,-0.2103801,-0.25679284,-0.05084992,-0.021487186,0.6810173,1.008085,-0.27209404,0.7459543,0.02030887,-0.1552149,0.14851816,0.17446065,-0.17427228,-0.14179327,0.17759894,-0.05030967,-0.2103801,-0.25679284,-0.05084992,-0.021487186,-0.10273177,-0.14808057,0.0,0.0,0.0,0.0,0.0,0.0,-0.13516115,-0.1623168,0.10442386,0.28235763,-0.14451766,-0.21020976,0.010365732,0.045655806,-0.11418666,-0.122519314,-0.15714125,-0.18317513,-0.105732635,-0.39904124,-0.13088761,-0.13083978
0.23889476,0.29566392,-0.5746653,-0.6577501,-0.412678,-0.49483648,-0.6514527,-0.723162,-0.146932,0.20099731,-0.69502634,-0.7271522,-0.1613615,-0.37249437,-0.8445708,-0.94315046,0.9901238,-0.38776678,-0.62717205,-0.5230606,-0.20336664,-0.6143856,-0.609477,-0.71709174,-0.146932,0.20099731,-0.69502634,-0.7271522,-0.1613615,-0.37249437,-0.59249276,-0.71773523,0.0,0.0,0.0,0.0,0.0,0.0,-0.7231612,-0.7050275,-0.56704485,0.44549143,-0.6589563,-0.6808885,-0.35297412,-0.3789907,-0.7444651,-0.7536239,0.07182696,-0.3859963,-0.5737652,-0.54386914,-0.51905584,-0.6168443
0.49334368,-0.08227061,-0.5824637,-0.646321,0.25680628,-0.052090336,-0.63230866,-0.7167505,0.098989435,-0.01870548,-0.4740297,-0.5371581,-0.172745,0.0567998,-0.7413313,-0.7751511,0.32628158,0.7259751,0.18646057,-0.17585456,-0.16635196,-0.06486643,-0.5431373,-0.6303155,0.098989435,-0.01870548,-0.4740297,-0.5371581,-0.172745,0.0567998,-0.4898949,-0.5711277,0.0,0.0,0.0,0.0,0.0,0.0,-0.6510828,-0.6799174,0.0058135237,0.014259822,-0.61867094,-0.65795,0.026462704,0.055289105,-0.6446618,-0.6834275,-0.12865613,-0.18440317,-0.5571672,-0.5171348,-0.36364925,-0.27779618
0.5379864,0.16565779,-0.26965344,-0.6577501,0.4674877,0.30775115,-0.60667646,-0.72432715,0.24567941,0.23523906,-0.732552,-0.7594445,1.1980689,0.6349677,-0.7690546,-0.9471106,-0.6715053,-0.46082005,-0.9921043,-0.79424155,0.8239103,0.5283858,-0.55426484,-0.69628,0.24567941,0.23523906,-0.732552,-0.7594445,1.1980689,0.6349677,-0.5041188,-0.50661606,0.0,0.0,0.0,0.0,0.0,0.0,-0.6196213,-0.73805094,-0.024004338,0.1461287,-0.6313146,-0.6935462,0.99591714,1.0552167,-0.5988522,-0.7348209,-0.014549968,-0.047703978,-0.42984027,-0.28095818,0.28045475,0.49192268
0.14896046,0.09772824,-1.0971869,-0.6577501,-0.45692408,-0.6530571,-0.59014916,-0.71811527,-0.4894965,-0.8961409,-0.91294456,-0.9330021,0.40890944,0.11679696,-0.7463872,-0.9262966,0.42463857,1.7883592,-0.9609475,-0.620812,0.45626253,0.5391218,-0.7223612,-0.90803796,-0.4894965,-0.8961409,-0.91294456,-0.9330021,0.40890944,0.11679696,-0.9155055,-1.1894369,0.0,0.0,0.0,0.0,0.0,0.0,-0.7993028,-0.81067073,-0.15200827,-0.3718782,-0.85320634,-0.7286419,-0.4366426,-0.5743265,-0.8545471,-0.9628531,-0.5696359,-0.21226947,-0.80774516,0.25700277,-0.7744085,-0.7688939
0.6261144,-1.6880333,-0.10613148,-0.6577501,-0.8786752,0.30775115,-0.64844155,-0.72968215,0.24567941,0.28308368,0.14147286,-0.7453231,2.2891982,2.1021135,-0.84389925,-0.9978105,-0.6715053,-0.69659585,1.3178161,-0.61590767,2.2044628,1.9748222,-0.5981817,-0.7537862,0.24567941,0.28308368,0.14147286,-0.7453231,2.2891982,2.1021135,-0.7323132,-0.64907223,0.0,0.0,0.0,0.0,0.0,0.0,-0.8050486,-0.7909032,0.15457846,-0.3801703,-0.8485778,-0.83184606,0.8546344,0.5425656,-0.8718569,-0.9407964,0.58857584,1.1546078,-0.89398885,-0.31980705,0.073407814,-0.19835725
-2.8667648,2.191587,-1.2646879,-0.6577501,-1.8586454,0.30775115,-0.6697833,-0.72968215,0.24567941,0.28308368,-1.0891992,-1.0983573,1.519515,1.9755679,-0.90497273,-0.9978105,-0.6715053,-0.69659585,-1.4639758,-0.9599443,2.256127,0.9556052,-0.7611335,-0.9133499,0.24567941,0.28308368,-1.0891992,-1.0983573,1.519515,1.9755679,-1.0137033,-1.0718889,0.0,0.0,0.0,0.0,0.0,0.0,-0.9228234,-0.91375697,1.5866259,0.9898778,-1.0606139,-1.2288295,-0.5147514,-0.29636794,-1.0982332,-1.4034361,-1.963732,-0.92148864,-1.428045,-2.0782278,-0.4942547,-0.366625
0.35904348,-0.7628931,-0.42010027,-0.48604393,0.67916125,-0.10156854,-0.52659947,-0.4976394,0.24567941,0.28308368,-0.0624621,-0.10571643,-0.15366082,-0.120284736,-0.48556948,0.30398786,-0.6715053,-0.69659585,0.59001184,0.033207275,-0.29325438,-0.16164514,-0.34278688,-0.27481055,0.24567941,0.28308368,-0.0624621,-0.10571643,-0.15366082,-0.120284736,-0.20480804,-0.14001231,0.0,0.0,0.0,0.0,0.0,0.0,-0.41341794,-0.42793912,-0.86251515,0.7302577,-0.4143704,-0.41409478,-0.32689267,-0.3343425,-0.44477093,-0.35665601,0.2764328,-0.4901382,-0.28867757,-0.32269552,-0.4755957,-0.479918
0.2563337,-0.44878042,-0.54893565,-0.6577501,-0.66789323,0.30775115,-0.62985194,-0.7255832,0.24567941,0.28308368,-0.3132864,-0.48353928,0.27492043,-0.17405829,-0.7933715,-0.9619618,-0.6715053,-0.69659585,0.4348166,-0.26110846,-0.16092877,-0.40114418,-0.41329834,-0.6462616,0.24567941,0.28308368,-0.3132864,-0.48353928,0.27492043,-0.17405829,-0.26114857,-0.6244157,0.0,0.0,0.0,0.0,0.0,0.0,-0.7405104,-0.80487245,-0.048075605,-0.42909852,-0.7730651,-0.8419027,-0.2178495,-0.33285517,-0.70108294,-0.8103806,0.06562121,0.38290167,-0.83784455,-0.96757066,-0.8903315,-0.7835498
0.24500877,0.3538721,0.800134,0.9431196,-0.13213426,-1.3079845,0.8165602,1.6379035,-0.28124642,0.28308368,0.7351074,1.2276676,0.107772425,0.40030327,0.62034965,1.2647995,1.2534798,-0.69659585,0.57682925,0.80622005,0.5178072,0.91776186,0.25442308,0.85606974,-0.28124642,0.28308368,0.7351074,1.2276676,0.107772425,0.40030327,0.51144713,1.364702,0.0,0.0,0.0,0.0,0.0,0.0,1.253807,1.3564737,0.18683663,-0.19506942,1.1807709,1.320602,-0.36241633,-0.3904414,1.4565002,1.7416892,0.064488046,0.43520364,0.9961077,0.992602,0.29765025,0.21171749
-0.013351178,0.2081598,-0.26209098,-0.57472736,-0.16443987,-0.32197145,-0.53323275,-0.5966717,0.24567941,0.0576619,-0.70212036,-0.7215612,0.24853142,0.14355604,-0.24289292,-0.014799872,-0.6715053,0.13434628,-0.5373765,-0.5182034,0.2838357,0.41016853,-0.54163593,-0.565821,0.24567941,0.0576619,-0.70212036,-0.7215612,0.24853142,0.14355604,-0.6114798,-0.64157075,0.0,0.0,0.0,0.0,0.0,0.0,-0.590465,-0.6231068,-0.17967948,-0.2703191,-0.6366837,-0.639703,0.63624996,0.6194538,-0.60470366,-0.5461394,0.45184085,0.3372731,-0.6330871,-0.26071674,-0.12454381,0.019351222
1.0022707,-3.1801949,-1.2646879,-0.6577501,-4.817523,0.30775115,-0.60531026,-0.72968215,0.24567941,0.28308368,-1.260683,-1.363133,-1.6296096,-2.0572078,-0.9508948,-0.9978105,-0.6715053,-0.69659585,-1.9053948,-1.5616063,-1.5459324,-1.8715202,-0.8892747,-1.0666966,0.24567941,0.28308368,-1.260683,-1.363133,-1.6296096,-2.0572078,-1.127182,-1.5097543,0.0,0.0,0.0,0.0,0.0,0.0,-0.8459848,-0.91450346,0.014095458,-0.49736142,-1.1372367,-1.0338086,-0.05759373,0.31086913,-1.0814495,-1.420279,1.3123461,1.8979475,-1.6742455,-0.9793222,1.3127147,1.3600392
0.51864123,-1.6454,-1.2150354,-0.6577501,-0.9482215,0.30775115,-0.6764353,-0.72968215,0.24567941,0.28308368,-0.008494243,0.22552085,-0.030138245,-0.7025955,-0.9127469,-0.9978105,-0.6715053,-0.69659585,-0.70210487,-0.20286225,-1.0001881,-1.3216316,-0.37942153,-0.28068602,0.24567941,0.28308368,-0.008494243,0.22552085,-0.030138245,-0.7025955,-0.102060646,0.33656418,0.0,0.0,0.0,0.0,0.0,0.0,-0.8590775,-0.8926868,0.5573588,0.27623436,-0.70239544,-0.77334404,-0.8167118,-0.9895829,-0.9218521,-1.164946,-0.57154584,0.13589422,-0.8956114,-0.62182814,-1.1112471,-1.3165803
0.1494607,-0.6801756,0.9082147,0.81390625,-0.77358806,-0.6333685,0.65115654,1.0146513,0.24567941,0.28308368,0.41459805,0.8772619,1.1602255,0.5116131,0.7792866,1.5285591,-0.6715053,-0.69659585,-0.2268084,0.9605411,1.1122391,0.2736429,0.6599313,1.0340813,0.24567941,0.28308368,0.41459805,0.8772619,1.1602255,0.5116131,0.8113922,1.1961823,0.0,0.0,0.0,0.0,0.0,0.0,1.3085598,1.5416611,-0.35627374,-0.4260802,1.3730655,1.5466825,0.0528577,0.047104273,1.201045,1.0210938,0.7972291,0.70986056,1.2470462,1.081177,0.91827244,0.79612815
0.29880965,0.6567921,-0.9938565,-0.6577501,0.54846025,-0.22383286,-0.6285806,-0.714371,0.24567941,-0.26060522,-1.0888007,-0.8335816,-0.6023056,-0.57662517,-0.8126825,-0.9011998,-0.6715053,0.5517982,-1.5003392,-0.6003335,-0.8192661,-0.5878443,-0.806881,-0.8575727,0.24567941,-0.26060522,-1.0888007,-0.8335816,-0.6023056,-0.57662517,-0.9922002,-0.8893488,0.0,0.0,0.0,0.0,0.0,0.0,-0.6387172,-0.71217513,0.27350593,-0.31928107,-0.68516564,-0.76537955,0.07544391,0.11527353,-0.6113328,-0.66738373,-0.21688402,0.1958881,-0.54877055,-0.71047634,-0.40984544,-0.28972316
0.48585278,0.49204016,0.48787412,0.60336876,-0.68439573,0.076497085,0.52623075,0.66485447,0.24567941,-0.28456438,0.38062918,0.46468675,0.2325522,0.3013356,0.8144778,1.5108964,-0.6715053,1.2870334,0.38759232,0.30632034,0.687954,1.1013806,0.26906085,0.47786117,0.24567941,-0.28456438,0.38062918,0.46468675,0.2325522,0.3013356,0.21609181,0.49240726,0.0,0.0,0.0,0.0,0.0,0.0,0.39872482,0.48347732,0.28385,0.2772002,0.43749815,0.5140847,0.090098016,0.09528218,0.5163852,0.69133824,-0.21967487,-0.13075969,0.43678102,0.47471666,0.359134,0.41597158
1.0022707,-1.389601,-0.8302292,-0.6577501,-1.3654991,0.30775115,-0.69172204,-0.72968215,0.24567941,0.28308368,-0.43541735,0.18139158,0.20043604,0.3163836,-0.9353647,-0.9978105,-0.6715053,-0.69659585,-1.0176989,0.003486023,-0.8769745,-0.33882016,-0.48524433,-0.28789023,0.24567941,0.28308368,-0.43541735,0.18139158,0.20043604,0.3163836,-0.46465006,0.12915154,0.0,0.0,0.0,0.0,0.0,0.0,-0.6203844,-0.63033456,-0.61426485,-1.367979,-0.70622885,-0.8910005,-0.81493723,-0.76354957,-0.24181302,-0.16003318,1.2533302,3.0174503,-0.32892197,-1.2179798,-0.42213765,-0.13723835
-2.3831356,-0.49430397,0.56003845,-0.6577501,0.75882334,0.30775115,-0.41726395,-0.72968215,0.24567941,0.28308368,-0.7491547,-0.4364182,0.43497816,2.6174989,-0.627655,-0.9978105,-0.6715053,-0.69659585,-1.2015713,-0.4359998,-0.5057834,-1.3118055,-0.4571942,-0.37524915,0.24567941,0.28308368,-0.7491547,-0.4364182,0.43497816,2.6174989,-0.6570662,0.10896432,0.0,0.0,0.0,0.0,0.0,0.0,1.5649961,1.5015025,0.4338291,1.9259509,0.88685054,0.79610753,-0.66189086,-0.40249634,1.2866524,0.6416406,-1.602764,-2.694081,1.0590578,3.0227742,0.5623389,0.40775448
0.9990172,-0.6800953,0.88154024,1.2813671,0.55238414,0.15156403,1.1507361,1.8360035,0.09139135,-0.004454996,1.0137801,1.6205693,-0.4557886,-0.5973468,0.83800226,1.0584074,0.36820891,0.5274571,0.5545051,1.8242576,-0.15822898,-0.3911723,1.3175856,2.0587332,0.09139135,-0.004454996,1.0137801,1.6205693,-0.4557886,-0.5973468,0.9512793,1.6659554,0.0,0.0,0.0,0.0,0.0,0.0,1.686648,1.8849945,-0.071745485,0.2570063,1.7593962,2.026354,-0.38617432,-0.43285456,1.5980595,1.7585001,0.3945686,0.13455527,1.5489438,1.7117863,0.53846383,0.3396644
